,delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr
47,46.40809335902703,50.618010124908885,52.665006986753305,118.09482336024227,0.44595525433067773,0.4286217522888468,0.3929731383522332,0.9611317461258613,0.8811940985918778,1.7599370088614077
48,46.58375246277384,48.84598769258655,52.32515214371739,118.30791544406964,0.4422793855112276,0.41287167903553007,0.39375009092097835,0.9335087561413125,0.8902745726343213,1.7880491690535365
49,46.04195566818391,48.95135393248151,51.95801023068364,114.57065843272986,0.45350189081082026,0.4272590783898068,0.40186515725767114,0.9421329591942965,0.8861377767117413,1.7530568138268865
50,34.60536291747168,34.62719604790136,45.74980308254712,113.88903141510056,0.4017050853281833,0.30404329212084363,0.3038515868252731,0.7568818599158327,0.756404630967103,2.3058346662802354
51,34.588378403469505,34.431429977490176,47.84843043722472,117.16830434941352,0.40837349915497195,0.29386300474922356,0.2952025174002839,0.7195937183908858,0.7228738348867705,2.3908605175461624
52,34.501965650763246,38.665550153496454,47.37813290130591,120.67493012828616,0.392609573926743,0.3204107937944707,0.2859083126386331,0.8161054010727108,0.7282255238431367,2.2968261417973177
53,34.49633496168557,35.63422595243858,49.13564415433189,120.43225128062807,0.40799406829851004,0.295886073485454,0.28643768255484253,0.7252215080464555,0.7020633504535894,2.417888766676174
54,31.220083562984424,35.61883586075386,48.229724366747355,121.73636209443532,0.3961817450182535,0.2925899480479221,0.25645651821569854,0.7385245577997074,0.6473203812151482,2.5429209198259133
55,33.21635550114304,36.210888336095735,51.97126492914146,124.49162240168593,0.417467970346233,0.2908700813558146,0.2668159901874105,0.69674825858994,0.6391292485651601,2.5416951268369057
56,36.45259363229246,35.337617385248365,50.78893600340466,123.6568763597198,0.4107247206832141,0.2857715512920663,0.29478824555014066,0.6957739257006583,0.7177270583075189,2.4299387046027947
57,37.598265617732636,35.81273394660742,51.35591660246106,125.93283165185423,0.4078040327437114,0.28437964490160117,0.29855808945576934,0.6973438761463215,0.732111665122746,2.415016132547453
58,35.801758658663985,36.02227527591627,48.9703549469261,127.13845069319837,0.38517344422497285,0.28333108575345717,0.28159662528103546,0.7355935098889336,0.7310904464030494,2.4519481292366603
59,34.41718223461537,36.04861806798524,49.67152543946486,124.42597894632986,0.3992054220516944,0.289719384755932,0.2766076869643191,0.7257401045981167,0.6928956163538786,2.470666672884853
60,34.65332328838006,35.7030018748994,49.83394085721286,118.72551966887038,0.4197407684228417,0.3007188511322277,0.29187762988976074,0.716439463962879,0.6953759364058885,2.3957968261545615
61,36.37564222670074,34.979498089169425,50.445856128347046,119.87386688351444,0.42082446691543723,0.29180253376793297,0.30344931028251726,0.6934067686386909,0.7210828602879072,2.386929971098109
62,38.41412183573336,37.90596748658766,51.16358138983634,129.19726574950494,0.396011332693644,0.2933960503473961,0.2973292167824423,0.7408779146589941,0.7508098688995282,2.3632158811768043
63,40.15641284105366,41.11094135311999,53.01911084741699,128.39671126619547,0.4129320005517615,0.32018687198216234,0.3127526588885935,0.7753985439596042,0.7573950637652012,2.232333314065475
64,40.91386571329612,42.1549186412358,53.52110792294051,130.29723800988825,0.41076164576012575,0.3235288735593664,0.31400409047957845,0.7876316518322135,0.7644435494908616,2.2128450218833655
65,40.22318431536183,43.627846750899614,53.30421325809032,130.81500715030086,0.407477814811003,0.33350796442470154,0.3074814212191045,0.8184690118145199,0.7545967167849887,2.1957895814411037
66,41.30406808150132,43.134104352971534,53.82861735271764,126.95440676182295,0.42399959738069287,0.33976059164212163,0.32534568224158766,0.8013229110146153,0.7673254509000685,2.1410106223560783
67,41.260470374622926,43.05649873195868,53.745198911065934,122.32999240379604,0.4393460496070313,0.35197009241882854,0.3372882607433446,0.8011226975493343,0.7677052315481812,2.0882533276580726
68,41.09028314546822,44.16490877254622,48.667099636821696,121.08985935367272,0.4019089616305314,0.36472838442690514,0.3393371118340632,0.9074900518446121,0.8443133749926442,1.9911627101108516
69,40.60425936850559,42.56366698073888,50.34413787907722,122.17524073707183,0.4120649779395214,0.3483821003662956,0.3323444187508359,0.8454542827403969,0.8065340093028094,2.0743498868986325
70,40.290205178526534,47.21634130559951,54.443149273438344,122.33574220945464,0.44503060422214646,0.3859570429119481,0.32934124116845986,0.8672595530515234,0.7400417814952389,2.0201790447182284
71,41.62092278004875,47.82797186579319,54.08535376192185,118.32450751179502,0.4570934196073491,0.40421019171388073,0.35175234324047217,0.8843054272387121,0.7695414726001379,1.9274677675598466
72,41.99201710972359,48.668213858311084,57.174856998516276,121.27304545285727,0.4714556048709272,0.40131105536745165,0.34626010217618586,0.8512170631152441,0.7344490098298507,1.96831510956873
73,42.24996471701748,47.15390221903413,56.16766837521634,123.29841690498839,0.4555424942600696,0.38243720724630315,0.3426642918665741,0.8395203785927585,0.7522114757332535,2.00736379119454
74,41.57633236698848,46.09220482236965,57.20129374820156,123.07732308238661,0.46475900121675245,0.3744979470468011,0.3378066025953273,0.8057895512864832,0.726842517758537,2.0563662017218163
75,42.32132039170851,46.94747683306305,58.11428840074559,124.79417085281415,0.4656811131770511,0.3761992768751536,0.33912898417045056,0.8078474007858749,0.7282429425938826,2.0489629628705663
76,40.13141805196921,46.641935559884544,55.88431789781423,125.47466528844251,0.44538327932054456,0.371723928911574,0.3198368209208981,0.8346158155704863,0.7181159144744406,2.0900308174960522
77,39.511482153915146,42.27817378581462,56.64495749381561,119.72862194713736,0.4731112458541912,0.3531166825296069,0.3300086605136095,0.7463713568931617,0.6975286751380992,2.156428920191588
78,37.92723211743899,43.07872487758172,55.125558264122134,120.02696616694504,0.459276444490384,0.35890872070917534,0.31598925915269865,0.7814655530775647,0.6880153836396341,2.1622178285213454
79,40.585975541426016,41.252538287929724,57.981326001871835,119.94338169871781,0.48340579680764206,0.34393342678590416,0.338376115185519,0.7114797320536952,0.6999835695395404,2.1740950485927257
80,40.963571923964686,41.01760388378573,57.566956109581014,119.88179321982037,0.48019765606962345,0.34215040317735407,0.34169969287039387,0.7125199360151521,0.7115813427062025,2.164506029353943
81,39.93151159837613,38.85434533032952,58.000674201059965,121.50103293303023,0.4773677457789941,0.31978613179153403,0.32865162241366175,0.6698947187344843,0.6884663350628152,2.2783493653756106
82,39.25326392702862,38.463720035065336,56.823206679997334,122.99782745358073,0.46198545012059145,0.3127186945605321,0.3191378639744086,0.6769016090850989,0.6907963527663142,2.3137932658488753
83,39.448533800013145,38.8801071439661,57.057601884978304,125.17750000602132,0.45581355980294946,0.31059980541308047,0.31514077049082767,0.6814185289866198,0.6913808589350976,2.3265449227101285
84,40.48384635235594,41.47124093343959,53.27700080242349,124.3503627419734,0.428442664964099,0.3335031761788446,0.32556275236896404,0.7784079491868305,0.7598747253526777,2.1673744660288254
85,36.692946077898334,35.002893215156824,49.545052452623885,127.19927466688964,0.3895073504339771,0.2751815472755065,0.2884682021496591,0.7064861471007099,0.7405975826342089,2.465196430675356
86,34.996846758342805,33.02217296293093,49.21868562633074,130.3122527762563,0.3776980642859295,0.2534080430612261,0.2685614438607837,0.6709275662831783,0.7110479752352507,2.6394226076509693
87,35.68454775628071,31.94316249167401,50.64495640391027,123.90600792868669,0.4087368905715908,0.2578015628593142,0.28799691276325134,0.6307274161106335,0.7046022010895743,2.581056843305972
88,34.36295935238815,37.60189042349857,52.04821891122174,128.87232645726704,0.40387428660629077,0.2917762987383256,0.2666434315033695,0.7224433652117056,0.660213933756327,2.5140126871926003
89,33.70002986269716,41.61126832105148,49.196876973059474,132.18863307981047,0.3721717656567057,0.31478703842809375,0.25493893898086045,0.84581117504345,0.6850034379448824,2.408476741568252
90,32.196517554825526,42.26142174761788,49.51995035785988,131.60678673342488,0.37627201139835315,0.32111886321805105,0.2446417723125551,0.8534221347600783,0.6501726540950631,2.4326047536120963
91,32.03145083059147,42.96137824731523,50.4422845457584,131.224600103539,0.38439655755062974,0.327388143788724,0.24409638745569026,0.8516937453208149,0.6350118976378705,2.422456745305232
92,32.776874386564465,42.45067740282727,52.78542006805963,135.1875846205341,0.39046056053317396,0.3140131360582005,0.2424547674149796,0.8042121735148244,0.6209456009690392,2.4987255362881675
93,31.277163888533273,44.581697500723934,49.772862048917915,139.4637769204688,0.3568873807089105,0.3196650663358076,0.22426729419761463,0.8957029125009531,0.6283979381734841,2.4945884436407524
94,27.891684451575372,42.39132927789931,47.54305495557314,138.0411795749285,0.3444121174708367,0.30709190843221806,0.2020533621739723,0.8916408362380607,0.5866615950034954,2.6405275568408495
95,27.437457022838895,42.63701169091027,47.46613169135293,136.70216073367516,0.3472229805045074,0.31189713068234687,0.20070975378577147,0.8982617746935043,0.5780428285424674,2.6281796466748353
96,28.20426785670325,42.123281045514176,49.1126787753802,136.93470852117395,0.35865763549484614,0.30761580829597146,0.20596872890222773,0.8576864894331572,0.5742767155034888,2.645441085331044
97,27.063228103218293,40.10364228414513,49.49787372501287,141.19138369281873,0.3505729062950633,0.2840374620266922,0.19167761796355837,0.8102093941841276,0.5467553667773485,2.839037405168536
98,29.572480903054704,39.31936805489469,50.06310639783511,138.85646220380374,0.36053854176664824,0.2831655612627123,0.21297158543223071,0.785396090734693,0.5907040739352426,2.7422630029417947
99,26.166183539851332,39.8557934146616,47.07191032352524,137.65157336798296,0.3419642011478375,0.28954113955614147,0.1900899706384137,0.8467001475132989,0.555876814006722,2.7979090026155515
100,26.961369792031544,41.16487264350352,44.158601964926696,130.93412092416693,0.3372581696294583,0.31439377568620913,0.20591553677323537,0.9322050701740746,0.610557594496443,2.5701215365690593
101,25.808409013347905,42.50971338906073,48.105553364761676,128.89518830397424,0.37321450084943497,0.32980062288135875,0.2002278700465047,0.8836758007278216,0.536495419097561,2.5908314725946795
102,26.75998907625726,41.41935775532145,45.778843321684306,128.27152013538955,0.35689015982164324,0.3229037724944996,0.20861987951816824,0.904770735780083,0.58454926194218,2.55283119515687
103,28.24127148937227,38.377036444118346,45.9930521361947,122.03651826829564,0.37687941928234625,0.3144717416449636,0.23141656194487797,0.8344094305913033,0.6140334284783748,2.522273165092172
104,27.98361604562669,39.07961447249631,47.10596265707451,121.8312987983499,0.38664910512890727,0.3207682661019584,0.22969151869540524,0.8296107810595231,0.5940567704633042,2.519074314646552
105,27.876343192689113,38.197185003546196,48.924355728300526,123.89692991854423,0.3948794837811214,0.30829807509079404,0.22499623849449987,0.7807396629947004,0.5697845741188556,2.6155903939861296
106,27.856704698605295,37.761710775370084,49.74592054988376,122.49365398404001,0.40611018556410505,0.30827483340720774,0.22741345198368246,0.7590916070696437,0.5599796805583566,2.624866408153896
107,27.42880255178457,39.959956813632324,48.95933203324111,117.10296110289813,0.4180879080437654,0.34123779994358633,0.23422808691987676,0.8161867238405411,0.5602364536583483,2.464243216523147
108,28.145482295342113,40.80472362527667,47.4150022172944,113.52424382970922,0.4176641096012826,0.35943620718130787,0.24792486032817299,0.8605867703701876,0.5935986708670064,2.3341372791879733
109,28.162003717003454,41.49643223255564,49.21609694842593,113.25693152521023,0.4345526254829777,0.3663919874371558,0.2486558953853944,0.8431475636119661,0.5722112370372384,2.3324242966248305
110,27.36747134671983,43.53471632285343,46.518908313600505,112.97621310309765,0.411758431583728,0.38534409259341484,0.24224100450017166,0.9358499135312983,0.5883085467575029,2.2495091711414625
111,24.79824714777993,42.11612631929657,45.77658894116346,116.10489571200623,0.3942692395565347,0.3627420365095027,0.21358485355596923,0.920036361237582,0.5417233507645809,2.419233361466342
112,22.619132582836468,43.32418614521674,47.78256124885353,116.70146194118783,0.40944269638141934,0.37123944657223007,0.19382047325367244,0.906694513916544,0.47337631118254836,2.4943243131023607
113,22.228675300084415,42.2076212193728,49.609942338590926,117.39706291071735,0.42258248297336204,0.35952876650306387,0.1893460939222111,0.8507895641422675,0.4480689606202791,2.591815704350401
114,24.004022565117012,40.62056841380719,55.45653680344407,114.01380940831044,0.48640192877725086,0.35627761781325384,0.2105360981243327,0.7324757504742795,0.4328438800676473,2.6223817225709527
115,23.542029797499204,39.42569115028445,56.05272414314568,117.15549574848524,0.4784472447070023,0.3365244703067564,0.20094686678668755,0.703367976364545,0.4199979600880469,2.7507462122579414
116,23.798975642551582,38.333871906146236,57.07951478018038,117.20345737033382,0.48701220988578253,0.3270711697951087,0.20305694197529284,0.6715872069651306,0.41694425284104303,2.805005388074586
117,22.965088001790612,38.54968618847274,54.91749798672228,114.43018328189814,0.47992143691173966,0.3368838979616575,0.20069082599663624,0.7019563454582931,0.41817433138237675,2.752959488152116
118,25.377641437986878,37.575103741793555,53.32488603641637,113.7479775111585,0.46879854220867606,0.3303364557678179,0.22310411132802227,0.7046448016060072,0.47590615422330396,2.653940873752975
119,23.887867238843565,38.67533381665799,51.59238908398182,114.53694300641381,0.4504432170945296,0.33766689420453855,0.20856037023361013,0.7496325427710371,0.463011456979808,2.6553841441555663
120,23.94064316602726,37.97433316800313,51.04298707756466,112.81257194364129,0.4524583226687237,0.33661437297054336,0.21221609217443857,0.7439676896318299,0.4690290387913071,2.6464608197087505
121,25.461421974923297,39.603334981036504,46.871935388062056,113.83664271241143,0.4117473448903082,0.34789619614035416,0.2236663113760933,0.8449263861872277,0.5432125164903717,2.4699789197591535
122,27.697817932549953,37.51579991794479,46.48770722101618,110.39865474649167,0.42108943562551426,0.33982116905402776,0.2508890891483454,0.8070047365335461,0.5958095072503019,2.405730078143758
123,26.304423268032597,34.983376525821775,45.96197403484813,114.90900605354364,0.3999858289038845,0.3044441661040974,0.22891524495282503,0.7611373806376889,0.5723083879749968,2.6248450854736523
124,26.229902115157493,37.508300038688986,46.58194658237325,115.1025460075382,0.4046995327047114,0.3258685523449023,0.22788290116049795,0.805211091218808,0.5630915846072214,2.5366967866406016
125,26.777132645068043,36.17895933363431,44.89720727073027,114.53045915819442,0.3920110650103682,0.3158894114242777,0.23379922548011714,0.8058175893987146,0.5964097607141101,2.5323628169750125
126,26.10643057021592,37.64196244576895,46.03797503344736,110.77119060509834,0.4156132545110373,0.33981725970576,0.23567888390119326,0.8176285429239977,0.5670629638086636,2.459813623838736
127,26.193095699006676,39.43132873094475,45.97474608179167,110.10182271581262,0.41756571278986526,0.3581351131009178,0.2378988381201874,0.857673659813024,0.5697279034974478,2.3783304791374276
128,28.626166803227843,40.00923375935636,41.693486224827105,107.92024090524427,0.38633611151252584,0.3707296557509089,0.26525299205328945,0.9596039425346057,0.6865860688373403,2.1798332333421473
129,28.971933746713972,40.41614652649403,38.06901844748717,108.95067266736947,0.3494151758357043,0.3709582101423647,0.265917896947423,1.0616545467870289,0.7610370565944111,2.1188032661515153
130,28.353283198058577,41.2623570779077,37.613185025671434,107.80247944879036,0.34890834810101845,0.38275888726203783,0.2630114199880467,1.0970184271750894,0.753812344759082,2.0888361278875474
131,27.48569018993832,43.62186538727969,38.141458496067294,108.3223382906284,0.35211073817234184,0.40270424434748076,0.25373981603124485,1.1436863483282234,0.7206250435539147,2.05975012919191
132,28.58378015981522,44.44968196523694,39.770598217375536,115.29675170479858,0.3449411855002009,0.38552414797464735,0.24791487823525196,1.1176518321974132,0.7187163744327874,2.123237012325374
133,26.76050190506165,44.832280831099446,41.710145595930044,118.85261016102248,0.3509400890684756,0.3772090555719416,0.22515704004149595,1.0748531368222807,0.6415825579777612,2.242722654721636
134,27.288377259421612,43.706730623164006,41.96086268088928,121.63032911251906,0.3449868382915554,0.3593407248181605,0.22435503922855782,1.0416070554972139,0.6503292715154275,2.3042600634393233
135,25.260932944730175,43.63582823973911,43.05275251629533,121.96833477577019,0.35298303117317004,0.35776358117834745,0.20711058317858108,1.0135432856057947,0.5867437380494777,2.395193684797836
136,25.61551758795984,42.9733864489358,43.71533413200838,121.4681531933446,0.3598913211632133,0.3537831548367557,0.21088258045042332,0.9830277476358272,0.5859618391708494,2.4083120971942744
137,25.36237048092302,43.12755801751613,42.15525058129858,120.91425801920647,0.34863754921774803,0.3566788460188507,0.20975500239925687,1.0230649189083196,0.6016420287197766,2.3809268337055034
138,31.013845678552915,56.27873867261878,50.35032581666495,124.93481542421111,0.40301276826401394,0.450464816244588,0.24824021689427928,1.1177432868565798,0.6159611715618324,2.008018694185026
139,33.998234181811945,52.7685691599642,51.62919064477076,123.38252609977816,0.4184481569377075,0.4276826778314687,0.2755514517049029,1.022068494604783,0.6585079827366118,2.017035432954402
140,33.46373720064417,50.064657355089274,53.57204339752452,122.23502348953589,0.4382708152554217,0.4095770256826198,0.27376553990279945,0.9345295452628317,0.6246492587996089,2.1047581223383265
141,34.67090529019903,50.06632171029274,52.336060251967176,124.92186268194108,0.4189503672805302,0.4007811013654571,0.2775407326295905,0.9566314596332436,0.6624668559933462,2.0918541850900967
142,34.21213241181095,47.24657564367871,55.14955788068092,123.52280872399598,0.4464726672780666,0.3824927244752687,0.2769701625572312,0.856699082627267,0.6203518890546822,2.193410267235828
143,34.4136641157582,49.810358064543,54.75014262723759,122.88895686678637,0.4455253264667844,0.40532818679987853,0.2800387031770737,0.909775859465303,0.6285584377388962,2.109126290759968
144,34.16456132949084,48.86764190869627,53.637522597112,126.84855879166875,0.42284692162095616,0.3852439663027991,0.2693334607419656,0.9110719425980245,0.6369526345597915,2.1736877301814617
145,34.505227578218275,47.417916139558216,53.35564589988741,124.79708826329868,0.42753918895380727,0.3799601160526696,0.27649064620336855,0.8887141246219694,0.6467024622466633,2.174632540676399
146,33.62422264117817,45.99710609838478,51.34423197375343,122.96590602648901,0.4175485192024933,0.37406389774801646,0.2734434586602804,0.8958573208748738,0.6548782861990512,2.189239249829671
147,33.78448478935263,46.16347237313617,51.48448731438431,120.98907911911621,0.4255300370019081,0.3815507375478682,0.279235820582543,0.8966481901867653,0.6562070742406625,2.157322995545211
148,34.34486758266301,48.00777108398662,51.49868315670981,117.90313903726137,0.43678805820797095,0.4071797534484179,0.2912973128884115,0.9322135662750756,0.6669076853509445,2.057029682797206
149,34.619567846602166,47.41444095495852,50.31054737222598,118.87691823977869,0.4232154409550552,0.3988532143752416,0.2912219492161914,0.9424354023453487,0.6881174953328764,2.0624064102641526
150,36.09430914652132,46.817755177431636,48.64438008517388,119.34869160883083,0.40758201392443744,0.39227707104555726,0.3024273551722006,0.9624494154403055,0.742003682302498,2.026159559091718
151,35.80193243951653,46.650568388706745,48.8676841887119,120.92918191702063,0.4041016685471667,0.385767667069124,0.29605701346828883,0.9546302257450274,0.7326300198974137,2.0593294854631203
152,35.928099684108595,47.2166062785278,50.254037191094966,119.28063398848103,0.4213092730203632,0.3958446958211802,0.30120647822494123,0.939558469680414,0.714929619435134,2.0390314598714383
153,32.9992329000601,34.76601016081777,55.829630644113955,118.95641739168755,0.46932844707556926,0.29225838271796467,0.27740607546546725,0.6227161054034862,0.5910702349154654,2.5792875542227445
154,32.87086264072857,35.24473927057839,55.47814326202973,121.2415380058358,0.4575836316045361,0.2906985497732793,0.2711188193533669,0.6352905342219797,0.5925011312198329,2.5944082751844655
155,33.32667115086234,35.99798798093521,57.93979004097141,122.19191170981254,0.4741704195492883,0.2946020524371943,0.2727404022453481,0.6212999383580726,0.5751948898554136,2.5983784703264683
156,33.190376982768335,37.924130890433275,60.30409532949281,129.2482775277089,0.4665756208361424,0.2934207837493456,0.25679550720242916,0.6288815159770051,0.5503834656903638,2.6654529227028734
157,33.15540329390398,40.68760838017398,58.668571561629456,127.75709347222454,0.45921967984019996,0.3184763152820145,0.25951907947179653,0.6935162608728754,0.5651305701055852,2.5246216372740027
